id,nome,codigo,preco,preco_custo,estoque_virtual,tipo,situacao,formato,imagem_url,created_at,empresa
8083102906,Jaleco Lis Branco Tamanho:PPP,377-SD-008-000-F-PPP,150,48.19,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
14878766977,Jaleco Lis Verde Claro,377-SD-009-000-F,150,48.19,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
10225308744,Jaleco Lis Preto,377-SD-012-000-F,150,48.19,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
11091711545,Jaleco Lis Cinza,377-SD-013-000-F,150,48.19,0,P,A,V,,2026-04-13 20:45:51.412752+00,matriz
10225308746,Jaleco Lis Chumbo,377-SD-014-000-F,150,48.19,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
15428672591,Jaleco Lis Azul Marinho,377-SD-015-000-F,150,48.19,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
8430224588,Jaleco Lis Azul Marinho Tamanho:GG,377-SD-015-000-F-GG0,150,48.19,2,P,A,S,,2026-04-13 20:46:05.501448+00,matriz
9806397057,Jaleco Lis Azul Marinho Tamanho:P,377-SD-015-000-F-P00,150,48.19,6,P,A,S,,2026-04-13 20:45:55.112709+00,matriz
9807816170,Jaleco Lis Azul Marinho Tamanho:PPP,377-SD-015-000-F-PPP,150,48.19,1,P,A,S,,2026-04-13 20:45:55.112709+00,matriz
15824795242,Jaleco Lis Azul Medio,377-SD-016-000-F,150,48.19,0,P,A,V,,2026-04-13 20:45:44.405915+00,matriz
8223351524,Jaleco Lis Azul MedioTamanho:GG,377-SD-016-000-F-GG0,150,48.19,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
14878830377,Jaleco Lis Azul Medio Tamanho:M,377-SD-016-000-F-M00,150,48.19,1,P,A,S,,2026-04-13 20:45:46.331182+00,matriz
16213544934,Jaleco Lis Azul Bebe Tamanho:G,377-SD-017-000-F-G00,150,48.19,0,P,A,S,,2026-04-13 20:45:38.863995+00,matriz
16213545582,Jaleco Lis Azul Bebe Tamanho:G1,377-SD-017-000-F-G10,150,48.19,0,P,A,S,,2026-04-13 20:45:38.863995+00,matriz
16213545385,Jaleco Lis Azul Bebe Tamanho:GG,377-SD-017-000-F-GG0,150,48.19,1,P,A,S,,2026-04-13 20:45:38.863995+00,matriz
14879030936,Jaleco Lis Azul Bebe Tamanho:M,377-SD-017-000-F-M00,150,48.19,0,P,A,S,,2026-04-13 20:45:46.331182+00,matriz
9584597045,Jaleco Lis Azul Bebe Tamanho:P,377-SD-017-000-F-P00,150,48.19,0,P,A,S,,2026-04-13 20:46:01.349291+00,matriz
15486356916,Jaleco Lis Azul Bebe Tamanho:PP,377-SD-017-000-F-PP0,150,48.19,3,P,A,S,,2026-04-13 20:45:46.331182+00,matriz
16460518732,Jaleco Lis Estampado Jardim ABC,377-SD-250-000-F,180,48.19,0,P,A,V,,2026-04-13 20:45:32.82542+00,matriz
16258309254,Jaleco Chloe Rosa Pink e Azul Médio Tamanho:M,378-AA-004-016-F-M00,280,109.13,0,P,A,S,,2026-04-13 20:45:37.090921+00,matriz
10225308754,Jaleco Chloe Rosa Bebe Detalhes Rosa Pink,378-AA-005-004-F,280,84.36,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
15845966077,Jaleco Chloe Bege Detalhes Preto,378-AA-006-012-F,280,84.36,0,P,A,V,,2026-04-13 20:45:44.405915+00,matriz
8882824196,Jaleco Chloe Bege Detalhes Azul Marinho Tamanho:P,378-AA-006-015-F-PP0,280,84.36,0,P,A,S,,2026-04-13 20:46:01.349291+00,matriz
10225308756,Jaleco Chloe Rosa Nude com Preto,378-AA-007-012-F,280,0,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
16008331606,Jaleco Chloe Branco Detalhes Lilas,378-AA-008-003-F,280,84.36,0,P,A,V,,2026-04-13 20:45:40.583611+00,matriz
10225308758,Jaleco Chloe Branco Detalhes Rosa Pink,378-AA-008-007-F,280,84.36,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
15957358909,Jaleco Chloe Branco Detalhes Verde Escuro,378-AA-008-010-F,280,84.36,0,P,A,V,,2026-04-13 20:45:42.589925+00,matriz
9939086785,Jaleco Chloe Branco Detalhes Chumbo,378-AA-008-014-F,280,84.36,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
14059265637,Jaleco Chloe Branco Detalhes Azul Marinho,378-AA-008-015-F,280,84.36,0,P,A,V,,2026-04-13 20:45:48.175102+00,matriz
9321916212,Jaleco Chloe Branco Detalhes Azul Marinho Tamanho:P,378-AA-008-015-F-P00,260,84.36,0,P,A,S,,2026-04-13 20:46:01.349291+00,matriz
9321936046,Jaleco Chloe Branco Detalhes Azul Marinho Tamanho:PP,378-AA-008-015-F-PP0,260,84.36,0,P,A,S,,2026-04-13 20:46:01.349291+00,matriz
9055699393,Jaleco Chloe Branco Detalhes Roxo G2,378-AA-008-018-F-G20,280,84.36,0,P,A,S,,2026-04-13 20:46:01.349291+00,matriz
9939086791,Jaleco Chloe Branco Detalhes Azul Bebe,378-AA-008-028-F,280,84.36,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
16163930470,Jaleco Chloe Estamp.Corações,378-AA-113-009-F,80,109.13,0,P,A,V,,2026-04-13 20:45:38.863995+00,matriz
16163949854,Jaleco Chloe Estamp.Unicórnio Azul,378-AA-119-017-F,310,109.13,0,P,A,V,,2026-04-13 20:45:38.863995+00,matriz
16163952060,Jaleco Chloe Estamp.Floral,378-AA-120-007-F,310,109.13,0,P,A,V,,2026-04-13 20:45:38.863995+00,matriz
16163934868,Jaleco Chloe Estamp.Unicórnio Rosa,378-AA-129-004-F,80,109.13,0,P,A,V,,2026-04-13 20:45:38.863995+00,matriz
15900007420,Jaleco Chloe Estamp. Lego Rosa,378-AA-131-004-F,310,109.13,0,P,A,V,,2026-04-13 20:45:44.405915+00,matriz
16163946719,Jaleco Chloe Exclusivo  Lego Rosa e Azul Médio,378-AA-131-016-F,50,109.13,0,P,A,V,,2026-04-13 20:45:38.863995+00,matriz
15844036969,Jaleco Chloe Estamp. Fada do Dente,378-AA-137-000-F,310,109.13,0,P,A,V,,2026-04-13 20:45:44.405915+00,matriz
9939087990,Jaleco Chloe Estampado Dinos,378-AA-149-018-F,310,109.13,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/b85ec889cc25b15fbf4031096c110239?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042218&Signature=BLhA0NUpfSKYKIs8Yu4xwogALt0%3D,2026-04-13 20:45:53.175708+00,matriz
10225308760,Jaleco Chloe Estampado Pug,378-AA-151-004-F,310,109.13,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/cdbc79abcc33ea403c3c035cf26e0854?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042218&Signature=9LFYUUstlriMuWIfWrqTiSVz%2BD0%3D,2026-04-13 20:45:53.175708+00,matriz
16258307196,Jaleco Chloe Estamp. Patas Tamanho:M,378-AA-152-000-F-M00,310,109.13,1,P,A,S,,2026-04-13 20:45:37.090921+00,matriz
16258306879,Jaleco Chloe Estamp. Gatos Tamanho:M,378-AA-154-000-F-M00,310,109.13,0,P,A,S,,2026-04-13 20:45:37.090921+00,matriz
15844033744,Jaleco Chloe Estamp. Circo,378-AA-203-000-F,310,109.13,0,P,A,V,,2026-04-13 20:45:44.405915+00,matriz
16258307332,Jaleco Chloe Estamp. Dente Love Tamanho:M,378-AA-204-000-F-M00,310,109.13,0,P,A,S,,2026-04-13 20:45:37.090921+00,matriz
12682944798,Jaleco Chloe Sweet Dogs,378-AA-209-003-F,280,109.13,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/97b0c4581cc945b0cde37f8df7eb105f?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042223&Signature=BLF5q2cQVJQIiFJob03jl9QeqeM%3D,2026-04-13 20:45:49.822498+00,matriz
15844035713,Jaleco Chloe Estamp. Monster,378-AA-210-000-F,310,109.13,0,P,A,V,,2026-04-13 20:45:44.405915+00,matriz
16202099394,Jaleco Chloe Lilás,378-SD-003-000-F,50,109.13,0,P,A,V,,2026-04-13 20:45:38.863995+00,matriz
10225308761,Jaleco Chloe Rosa Pink,378-SD-004-007-F,280,84.36,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
14776774209,Jaleco Chloe Rosa Bebe,378-SD-005-000-F,280,84.36,0,P,A,V,,2026-04-13 20:45:48.175102+00,matriz
16369130140,Jaleco Chloe Roxo,378-SD-018-000-F,50,109.13,0,P,A,V,,2026-04-13 20:45:34.619583+00,matriz
9939087995,Jaleco Chloe Bordo,378-ZI-002-000- F,280,84.36,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
11092447888,Jaleco Chloe Rosa Nude com Preto,378-ZI-007-012-F,280,84.36,0,P,A,V,,2026-04-13 20:45:51.412752+00,matriz
16132592840,Jaleco Chloe Rosa Nude Detalhes Azul Marinho,378-ZI-007-015-F,50,84.36,0,P,A,V,,2026-04-13 20:45:40.583611+00,matriz
16278370438,Jaleco Chloe Branco,378-ZI-008-000-F,280,0,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/8872afe88b9f3f13b4c008199bbd5e2f?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042206&Signature=KXY4Av3XqdNT02GddQroCLmCMCc%3D,2026-04-13 20:45:37.090921+00,matriz
9737892025,Jaleco Chloe Branco Detalhes Bordô,378-ZI-008-002-F,280,84.36,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
15959860160,Jaleco Chloe Verde Claro,378-ZI-009-000-F,280,84.36,0,P,A,V,,2026-04-13 20:45:42.589925+00,matriz
15998711993,Jaleco Chloe Verde Escuro,378-ZI-010-000-F,280,84.36,0,P,A,V,,2026-04-13 20:45:42.589925+00,matriz
9737924710,Jaleco Chloe Preto,378-ZI-012-000-F,280,84.36,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
7823004563,Jaleco Chloe Cinza Tamanho:PP,378-ZI-013-000- F-PP0,280,84.36,5,P,A,S,,2026-04-13 20:46:10.902572+00,matriz
9737914001,Jaleco Chloe Cinza,378-ZI-013-000-F,280,84.36,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
15828645100,Jaleco Chloe Cinza Detalhes Preto,378-ZI-013-012-F,280,84.36,0,P,A,V,,2026-04-13 20:45:44.405915+00,matriz
10225309390,Jaleco Chloe Chumbo,378-ZI-014-000- F,280,84.36,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
9737870461,Jaleco Chloe Azul Marinho,378-ZI-015-000-F,280,84.36,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
8834261250,Jaleco Chloe Azul Bebe Tamanho:M,378-ZI-017-000- F-M00,280,84.36,0,P,A,S,,2026-04-13 20:46:01.349291+00,matriz
8834256271,Jaleco Chloe Azul Bebe Tamanho:P,378-ZI-017-000- F-P00,280,84.36,0,P,A,S,,2026-04-13 20:46:01.349291+00,matriz
15014831497,Jaleco Marta Branco Detalhes Verde Claro Manga Curta,379-BB-008-009-F,200,64.16,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
8074974613,Jaleco Marta Branco Detalhes Unicornio Rosa Manga Curta G,379-BB-008-129-F-G00,200,64.16,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
16344553149,Jaleco Marta Estampado Lego Rosa Manga Curta,379-MC-131-000-F,180,64.16,0,P,A,V,,2026-04-13 20:45:34.619583+00,matriz
12697939461,Jaleco Marta Bordo Manga Curta,379-SD-002-000-F,200,64.16,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
11261046395,Jaleco Marta Lilas Manga Curta,379-SD-003-000-F,200,64.16,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
16318899955,Jaleco Marta Rosa Pink Manga Curta Tamanho:G1,379-SD-004-000-F-G10,0,64.16,0,P,A,S,,2026-04-13 20:45:37.090921+00,matriz
10405321805,Jaleco Marta Rosa Pink Manga Curta Tamanho:PPP,379-SD-004-000-F-PPP,180,64.16,0,P,A,S,,2026-04-13 20:45:51.412752+00,matriz
3427638991,Jaleco Marta Rosa Bebe Manga Curta,379-SD-005-000-F,180,64.16,0,P,A,V,,2026-04-13 20:46:13.020769+00,matriz
15960439773,Jaleco Marta Bege Manga Curta Tamanho:G,379-SD-006-000-F-G00,180,64.16,0,P,A,S,,2026-04-13 20:45:42.589925+00,matriz
10113688064,Jaleco Marta Bege Manga Curta G1,379-SD-006-000-F-G10,180,64.16,0,P,A,S,,2026-04-13 20:45:53.175708+00,matriz
15940179095,Jaleco Marta Bege Manga Curta Tamanho:M,379-SD-006-000-F-M00,180,64.16,0,P,A,S,,2026-04-13 20:45:42.589925+00,matriz
10048860044,Jaleco Marta Bege Manga Curta P,379-SD-006-000-F-P00,180,64.16,0,P,A,S,,2026-04-13 20:45:53.175708+00,matriz
10225395629,Jaleco Marta Rosa Nude Manga Curta,379-SD-007-000-F,180,64.16,0,P,A,V,,2026-04-13 20:45:51.412752+00,matriz
16189979349,Jaleco Marta Rosa Nude Manga Curta Tamanho:G3,379-SD-007-000-F-G30,180,64.16,0,P,A,S,,2026-04-13 20:45:38.863995+00,matriz
9736639944,Jaleco Marta Branco Manga Curta,379-SD-008-000-F,180,64.16,0,P,A,V,,2026-04-13 20:45:56.914583+00,matriz
11694450272,Jaleco Marta Verde Claro Manga Curta,379-SD-009-000-F,180,64.16,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
15922053582,Jaleco Marta Verde Escuro Manga Curta,379-SD-010-000-F,180,64.16,0,P,A,V,,2026-04-13 20:45:42.589925+00,matriz
9736631454,Jaleco Marta Preto Manga Curta,379-SD-012-000-F,200,64.16,0,P,A,V,,2026-04-13 20:45:56.914583+00,matriz
15073407827,Jaleco Marta Cinza Manga Curta,379-SD-013-000-F,180,64.16,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
10225395632,Jaleco Marta Chumbo Manga Curta,379-SD-014-000-F,180,64.16,0,P,A,V,,2026-04-13 20:45:51.412752+00,matriz
15598228033,Jaleco Marta Azul Marinho Manga Curta Tamanho:G,379-SD-015-000-F-G00,180,64.16,2,P,A,S,,2026-04-13 20:45:46.331182+00,matriz
10202148342,Jaleco Marta Azul Marinho Manga Curta Tamanho: G1,379-SD-015-000-F-G10,180,64.16,3,P,A,S,,2026-04-13 20:45:53.175708+00,matriz
15598233304,Jaleco Marta Azul Marinho Manga Curta Tamanho:G2,379-SD-015-000-F-G20,180,64.16,5,P,A,S,,2026-04-13 20:45:46.331182+00,matriz
15598238954,Jaleco Marta Azul Marinho Manga Curta Tamanho:G3,379-SD-015-000-F-G30,180,64.16,1,P,A,S,,2026-04-13 20:45:46.331182+00,matriz
12797487447,Jaleco Marta Azul Marinho Manga Curta Tamanho:GG,379-SD-015-000-F-GG0,180,64.16,0,P,A,S,,2026-04-13 20:45:49.822498+00,matriz
8372314529,Jaleco Marta Azul Marinho Manga Curta Tamanho:M,379-SD-015-000-F-M00,180,64.16,3,P,A,S,,2026-04-13 20:46:05.501448+00,matriz
15598219234,Jaleco Marta Azul Marinho Manga Curta Tamanho:P,379-SD-015-000-F-P00,180,64.16,3,P,A,S,,2026-04-13 20:45:46.331182+00,matriz
15598214608,Jaleco Marta Azul Marinho Manga Curta Tamanho:PP,379-SD-015-000-F-PP0,180,64.16,2,P,A,S,,2026-04-13 20:45:46.331182+00,matriz
15598211086,Jaleco Marta Azul Marinho Manga Curta Tamanho:PPP,379-SD-015-000-F-PPP,180,64.16,3,P,A,S,,2026-04-13 20:45:46.331182+00,matriz
11887506245,Jaleco Marta Azul Medio Manga Curta,379-SD-016-000-F,180,64.16,0,P,A,V,,2026-04-13 20:45:49.822498+00,matriz
15495555536,Jaleco Marta Azul Bebe Manga Curta,379-SD-017-000-F,180,64.16,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
9628784992,Jaleco Marta Tie Dye Manga Curta GG,379-SD-171-000-F-GG0,180,64.16,0,P,A,S,,2026-04-13 20:45:59.206874+00,matriz
15268031980,Jaleco Joao Branco Vies Bordo e Botao Escondido,380-VV-008-002-M,260,68.83,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
15339846127,Jaleco Joao Branco Vies Branco e Botao Escondido,380-VV-008-008-M,260,68.83,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
15268046162,Jaleco Joao Branco Vies Verde e Botao Escondido,380-VV-008-009-M,260,68.83,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
10493423489,Jaleco Joao Branco Vies Preto e Botao Escondido,380-VV-008-012-M,260,68.83,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/da87a80487d3f7916fee26e8e80df0bd?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042228&Signature=4kMOIqigZKLQR%2BTzhw9qb4xgrJg%3D,2026-04-13 20:45:51.412752+00,matriz
15267998266,Jaleco Joao Branco Vies Azul Marinho e Botao Escondido,380-VV-008-015-M,260,68.83,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
15931842089,Jaleco Joao Branco Vies Azul Médio e Botao Escondido,380-VV-008-016-M,260,68.83,0,P,A,V,,2026-04-13 20:45:42.589925+00,matriz
15267980833,Jaleco Joao Branco Vies Azul Bebe e Botao Escondido,380-VV-008-017-M,260,68.83,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
15268016562,Jaleco Joao Branco Vies Dourado e Botao Escondido,380-VV-008-020-M,260,68.83,0,P,A,V,,2026-04-13 20:45:46.331182+00,matriz
16004188079,Jaleco Joao Preto detalhes Vies Dourado e Botão Escondido,380-VV-012-020-M,260,68.83,0,P,A,V,,2026-04-13 20:45:40.583611+00,matriz
16496578526,Jaleco Clinic Branco Masculino,381-SD-008-000-M,195,64.16,0,P,A,V,,2026-04-13 20:45:32.82542+00,matriz
16600919269,Jaleco Clinic Chumbo Masculino,381-SD-014-000-M,195,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/f21c83fda5b484ea511b55e44749e46e?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042201&Signature=FwSbkmSDzah5rXRZd72YCfnhS5E%3D,2026-04-13 20:45:30.903931+00,matriz
16553367923,Jaleco Clinic Lilás Feminino,383-SD-003-000-F,195,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/f21c83fda5b484ea511b55e44749e46e?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042201&Signature=FwSbkmSDzah5rXRZd72YCfnhS5E%3D,2026-04-13 20:45:30.903931+00,matriz
16505951532,Jaleco Clinic Rosa Bebê Feminino,383-SD-005-000-F,195,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/f21c83fda5b484ea511b55e44749e46e?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042201&Signature=FwSbkmSDzah5rXRZd72YCfnhS5E%3D,2026-04-13 20:45:30.903931+00,matriz
16506914289,Jaleco Clinic Bege Feminino,383-SD-006-000-F,195,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/f21c83fda5b484ea511b55e44749e46e?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042201&Signature=FwSbkmSDzah5rXRZd72YCfnhS5E%3D,2026-04-13 20:45:30.903931+00,matriz
16496340454,Jaleco Clinic Branco Feminino,383-SD-008-000-F,195,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/f21c83fda5b484ea511b55e44749e46e?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777049401&Signature=k5VZCvCHt3Osp4o5C0uwmMD96b8%3D,2026-04-13 20:45:32.82542+00,matriz
16615856567,Jaleco Clinic Verde Claro Feminino,383-SD-009-000-F,195,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/f21c83fda5b484ea511b55e44749e46e?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042201&Signature=FwSbkmSDzah5rXRZd72YCfnhS5E%3D,2026-04-13 20:45:30.903931+00,matriz
16505930826,Jaleco Clinic Verde Escuro Feminino,383-SD-010-000-F,195,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/f21c83fda5b484ea511b55e44749e46e?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042201&Signature=FwSbkmSDzah5rXRZd72YCfnhS5E%3D,2026-04-13 20:45:30.903931+00,matriz
16506924806,Jaleco Clinic Preto Feminino,383-SD-012-000-F,195,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/f21c83fda5b484ea511b55e44749e46e?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042201&Signature=FwSbkmSDzah5rXRZd72YCfnhS5E%3D,2026-04-13 20:45:30.903931+00,matriz
16533803493,Jaleco Clinic Cinza Feminino,383-SD-013-000-F,195,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/f21c83fda5b484ea511b55e44749e46e?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042201&Signature=FwSbkmSDzah5rXRZd72YCfnhS5E%3D,2026-04-13 20:45:30.903931+00,matriz
16554026556,Jaleco Clinic Chumbo Feminino,383-SD-014-000-F,195,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/f21c83fda5b484ea511b55e44749e46e?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042201&Signature=FwSbkmSDzah5rXRZd72YCfnhS5E%3D,2026-04-13 20:45:30.903931+00,matriz
16506922920,Jaleco Clinic Azul Marinho Feminino,383-SD-015-000-F,195,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/f21c83fda5b484ea511b55e44749e46e?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042201&Signature=FwSbkmSDzah5rXRZd72YCfnhS5E%3D,2026-04-13 20:45:30.903931+00,matriz
16505944688,Jaleco Clinic Azul Bebê Feminino,383-SD-017-000-F,195,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/f21c83fda5b484ea511b55e44749e46e?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042201&Signature=FwSbkmSDzah5rXRZd72YCfnhS5E%3D,2026-04-13 20:45:30.903931+00,matriz
16507545782,Jaleco Clinic Estampado Fada do Dente Feminino,383-SD-137-000-F,215,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/78a7c8e17004fd1d46031c56e353de6d?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042201&Signature=0GH3bg6xyxS76JBzX4TLGKZgIQQ%3D,2026-04-13 20:45:30.903931+00,matriz
16507542396,Jaleco Clinic Estampado Pet Love Feminino,383-SD-230-000-F,215,64.16,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/6c2978b927b43e2d6829b650b40d0be6?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042201&Signature=bkKawvZg9WifvaNpCtgy6njF%2Be0%3D,2026-04-13 20:45:30.903931+00,matriz
16305724159,Jaleco Maitê Branco,388-BE-008-000-F,190,64.16,0,P,A,V,,2026-04-13 20:45:37.090921+00,matriz
16507535516,Jaleco Maitê Preto,388-BE-012-000-F,190,64.16,0,P,A,V,,2026-04-13 20:45:30.903931+00,matriz
16401276173,Jaleco Maitê Azul Marinho,388-BE-015-000-F,190,64.16,0,P,A,V,,2026-04-13 20:45:32.82542+00,matriz
16393385930,Jaleco Maitê Azul Bebê,388-BE-017-000-F,190,64.16,0,P,A,V,,2026-04-13 20:45:32.82542+00,matriz
7948883947,Jaleco Thamar Rosa Pink Tamanho:G,389-SD-004-000-F-P00,260,65.96,0,P,A,S,,2026-04-13 20:46:10.902572+00,matriz
9736676713,Jaleco Thamar Rosa Nude,389-SD-007-000-F,260,65.96,0,P,A,V,,2026-04-13 20:45:56.914583+00,matriz
9736665112,Jaleco Thamar Branco,389-SD-008-000-F,260,65.96,0,P,A,V,,2026-04-13 20:45:56.914583+00,matriz
10225395634,Jaleco Thamar Preto,389-SD-012-000-F,260,65.96,0,P,A,V,,2026-04-13 20:45:51.412752+00,matriz
8287007729,Jaleco Thamar Preto Tamanho:G1,389-SD-012-000-F-G10,260,65.96,0,P,A,S,,2026-04-13 20:46:07.697935+00,matriz
9852700309,Jaleco Thamar Preto GG,389-SD-012-000-F-GG0,260,65.96,0,P,A,S,,2026-04-13 20:45:55.112709+00,matriz
13371196559,Jaleco Thamar Chumbo,389-SD-014-000-F,260,65.96,0,P,A,V,,2026-04-13 20:45:48.175102+00,matriz
9736684517,Jaleco Thamar Azul Marinho,389-SD-015-000-F,260,65.96,0,P,A,V,,2026-04-13 20:45:56.914583+00,matriz
3427652095,Jaleco Thamar Branco Detalhes Dourado,389-VV-008-020-F,260,65.96,0,P,A,V,,2026-04-13 20:46:13.020769+00,matriz
8212155845,Jaleco Thamar Preto Detalhes Dourado P,389-VV-012-020-F-P00,260,65.96,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
8212167934,Jaleco Thamar Azul  Detalhes Dourado G,389-VV-015-020-F-G00,260,65.96,0,P,A,S,,2026-04-13 20:46:09.332778+00,matriz
3427805794,Jaleco Noemi Branco Detalhes em Renda Fina,390-AB-008-111-F,240,138.32,0,P,A,V,,2026-04-13 20:46:13.020769+00,matriz
10225309397,Jaleco Francis Branco Renda,390-MR-008-100-F,330,138.32,0,P,A,V,,2026-04-13 20:45:53.175708+00,matriz
9737698851,Jaleco Francis Preto Renda,390-MR-012-400-F,330,138.32,0,P,A,V,,2026-04-13 20:45:55.112709+00,matriz
9736870048,Jaleco Rebeca Branco,390-SD-008-000-F,210,64.67,0,P,A,V,,2026-04-13 20:45:56.914583+00,matriz
11053365365,Jaleco Rute Chumbo,391-SD-050-000-F,350,88.28,0,P,A,V,,2026-04-13 20:45:51.412752+00,matriz
9605619332,Jaleco Rute Preto,391-SD-051-000-F,350,88.28,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/c8731f4ae222761ccbe86a0aea46a3fd?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042228&Signature=hsN0e2%2B6eNyU1Qf%2Fk2ugNYDNz%2FM%3D,2026-04-13 20:46:01.349291+00,matriz
9605613342,Jaleco Rute Branco,391-SD-052-000-F,350,88.28,0,P,A,V,https://orgbling.s3.amazonaws.com/0faa71155c854bcfc21147ea31c04a05/t/4c68ae1605357577690d7c32e5a0ee3e?AWSAccessKeyId=AKIATCLMSGFXTAGX6WUM&Expires=1777042228&Signature=Hmahc6uy69JB8TXPFPlV2nnKPXg%3D,2026-04-13 20:46:01.349291+00,matriz
